CustomerID,Recency,Frequency,Monetary,Cluster
16112.0,143,12,100.7,Cluster #1
16113.0,183,27,110.15,Cluster #1
16114.0,171,8,135.75000000000003,Cluster #1
16115.0,10,268,1512.38,Cluster #2
16116.0,212,27,446.98,Cluster #0
16117.0,190,28,195.31,Cluster #1
16119.0,8,15,363.96000000000004,Cluster #0
16120.0,59,20,588.1,Cluster #0
16121.0,57,200,817.51,Cluster #0
16122.0,73,23,342.18,Cluster #0
16123.0,52,14,254.88,Cluster #1
16124.0,317,7,113.4,Cluster #1
16125.0,367,12,273.45,Cluster #1
16126.0,29,91,4571.2300000000005,Cluster #2
16127.0,39,40,656.25,Cluster #0
16128.0,18,87,1819.27,Cluster #2
16131.0,52,52,1984.6399999999999,Cluster #0
16133.0,4,237,5853.43,Cluster #2
16134.0,22,34,586.29,Cluster #0
16135.0,263,18,313.7,Cluster #1
16136.0,60,32,535.94,Cluster #0
16139.0,19,31,635.41,Cluster #0
16140.0,66,31,501.9,Cluster #0
16141.0,88,22,430.70000000000005,Cluster #0
16142.0,250,28,356.04,Cluster #1
16143.0,3,111,1948.19,Cluster #2
16145.0,9,197,3235.35,Cluster #2
16146.0,204,27,557.13,Cluster #0
16147.0,134,15,243.08,Cluster #1
16149.0,5,16,251.24,Cluster #0
16150.0,43,106,1841.32,Cluster #2
16152.0,269,11,712.46,Cluster #1
16153.0,50,79,1463.53,Cluster #0
16156.0,9,118,2681.6400000000003,Cluster #2
16157.0,16,14,369.95000000000005,Cluster #0
16159.0,282,14,348.2,Cluster #1
16160.0,65,3,173.09999999999997,Cluster #1
16161.0,2,420,4613.87,Cluster #2
16162.0,252,1,11.9,Cluster #1
16163.0,365,3,50.1,Cluster #1
16164.0,17,32,678.54,Cluster #0
16168.0,11,77,1838.22,Cluster #2
16169.0,8,76,1651.8200000000002,Cluster #2
16170.0,51,110,1598.52,Cluster #0
16171.0,59,3,73.2,Cluster #1
16172.0,95,67,1091.31,Cluster #0
16173.0,16,72,1216.6200000000001,Cluster #2
16174.0,126,16,313.0,Cluster #1
16175.0,94,50,885.09,Cluster #0
16177.0,50,10,179.35,Cluster #1
16178.0,138,7,150.1,Cluster #1
16179.0,61,10,177.58,Cluster #1
16180.0,100,97,1928.33,Cluster #0
16181.0,73,10,163.94,Cluster #1
16182.0,72,4,72.8,Cluster #1
16183.0,67,15,338.71000000000004,Cluster #1
16184.0,64,31,722.58,Cluster #0
16185.0,17,27,473.26,Cluster #0
16186.0,23,206,3643.08,Cluster #2
16187.0,32,255,5428.56,Cluster #2
16188.0,45,63,910.87,Cluster #0
16189.0,16,8,125.57999999999998,Cluster #1
16190.0,40,4,94.99000000000001,Cluster #1
16191.0,3,106,2661.2200000000003,Cluster #2
16193.0,237,17,280.63,Cluster #1
16198.0,75,11,286.281,Cluster #1
16200.0,4,157,854.4200000000001,Cluster #2
16201.0,3,106,1739.92,Cluster #2
16202.0,361,15,247.52,Cluster #1
16203.0,59,35,592.9,Cluster #0
16204.0,23,50,384.18,Cluster #0
16205.0,31,91,609.93,Cluster #0
16206.0,55,59,502.71000000000004,Cluster #0
16207.0,25,17,310.38,Cluster #0
16208.0,45,60,534.06,Cluster #0
16209.0,89,39,744.28,Cluster #0
16210.0,2,64,1664.8,Cluster #2
16211.0,89,20,329.22,Cluster #0
16212.0,19,32,552.09,Cluster #0
16213.0,79,5,82.5,Cluster #1
16214.0,171,33,653.45,Cluster #0
16215.0,81,10,186.9,Cluster #1
16216.0,267,31,605.88,Cluster #0
16217.0,235,14,288.45000000000005,Cluster #1
16218.0,30,56,1186.38,Cluster #0
16221.0,37,84,668.08,Cluster #0
16222.0,318,108,620.7,Cluster #0
16224.0,57,83,1072.85,Cluster #0
16225.0,45,132,1077.8700000000001,Cluster #0
16226.0,203,6,181.20000000000002,Cluster #1
16227.0,225,6,314.22,Cluster #1
16229.0,87,43,836.6,Cluster #0
16230.0,190,34,516.53,Cluster #0
16232.0,44,34,795.88,Cluster #0
16233.0,71,19,373.38,Cluster #0
16235.0,41,32,595.71,Cluster #0
16236.0,78,19,416.3,Cluster #0
16239.0,57,18,363.2,Cluster #0
16240.0,24,114,2055.47,Cluster #2
16241.0,10,625,2287.15,Cluster #2
16242.0,8,272,3221.08,Cluster #2
16243.0,34,41,227.4,Cluster #0
16244.0,212,88,1475.05,Cluster #0
16245.0,24,81,1217.76,Cluster #2
16247.0,170,11,56.28,Cluster #1
16248.0,62,7,152.94,Cluster #1
16249.0,53,52,1103.39,Cluster #0
16250.0,261,23,373.54,Cluster #1
16253.0,67,80,2191.18,Cluster #0
16255.0,17,246,2180.61,Cluster #2
16256.0,267,6,169.95000000000002,Cluster #1
16258.0,45,113,3245.31,Cluster #2
16260.0,51,13,427.45000000000005,Cluster #0
16261.0,17,109,597.09,Cluster #0
16265.0,9,217,4018.51,Cluster #2
16266.0,74,47,607.99,Cluster #0
16268.0,71,38,495.2,Cluster #0
16270.0,353,44,685.99,Cluster #0
16271.0,16,124,1221.8500000000001,Cluster #2
16272.0,117,25,411.7,Cluster #0
16274.0,373,53,195.45,Cluster #1
16275.0,197,21,322.12,Cluster #1
16276.0,177,4,177.0,Cluster #1
16278.0,100,14,211.03,Cluster #1
16279.0,21,100,1393.0,Cluster #2
16281.0,72,4,121.5,Cluster #1
16282.0,340,9,129.75,Cluster #1
16283.0,6,149,1322.11,Cluster #2
16284.0,31,98,759.84,Cluster #0
16287.0,170,7,125.22000000000001,Cluster #1
16292.0,122,16,282.35,Cluster #1
16293.0,22,100,1877.74,Cluster #2
16295.0,10,61,967.26,Cluster #2
16297.0,269,18,277.34000000000003,Cluster #1
16298.0,23,23,385.2,Cluster #0
16302.0,127,11,233.22,Cluster #1
16303.0,26,134,3904.43,Cluster #2
16305.0,139,22,361.21999999999997,Cluster #0
16306.0,214,39,585.17,Cluster #0
16309.0,106,40,666.77,Cluster #0
16311.0,18,34,568.89,Cluster #0
16313.0,3,12,203.57,Cluster #0
16315.0,331,10,155.52,Cluster #1
16316.0,64,122,1803.72,Cluster #0
16317.0,120,61,1055.63,Cluster #0
16318.0,35,18,304.75,Cluster #0
16319.0,218,3,404.40000000000003,Cluster #1
16320.0,172,51,922.64,Cluster #0
16321.0,72,11,346.8,Cluster #1
16322.0,1,36,306.85,Cluster #2
16324.0,128,107,369.89,Cluster #0
16325.0,47,16,560.74,Cluster #0
16326.0,6,184,1310.02,Cluster #2
16327.0,14,297,3170.06,Cluster #2
16330.0,18,36,122.66,Cluster #0
16332.0,28,132,1231.9,Cluster #2
16337.0,37,9,133.15,Cluster #1
16338.0,157,10,199.85,Cluster #1
16339.0,284,10,30.45,Cluster #1
16340.0,107,137,465.44,Cluster #0
16341.0,25,61,1040.37,Cluster #0
16342.0,75,10,193.96,Cluster #1
16343.0,16,40,278.83,Cluster #0
16344.0,158,2,101.10000000000001,Cluster #1
16345.0,44,33,421.76,Cluster #0
16347.0,11,73,620.58,Cluster #2
16348.0,32,207,1128.05,Cluster #2
16349.0,291,6,12.65,Cluster #1
16350.0,21,48,932.7,Cluster #0
16351.0,333,8,153.9,Cluster #1
16352.0,18,28,494.44,Cluster #0
16353.0,18,77,2745.05,Cluster #2
16354.0,63,37,361.40000000000003,Cluster #0
16356.0,198,31,211.77,Cluster #1
16357.0,33,27,538.6800000000001,Cluster #0
16358.0,1,109,2027.5,Cluster #2
16359.0,7,40,429.36,Cluster #0
16360.0,5,601,2929.14,Cluster #2
16361.0,10,95,711.36,Cluster #2
16362.0,32,73,659.3000000000001,Cluster #0
16363.0,53,4,75.36,Cluster #1
16364.0,12,44,467.64,Cluster #0
16365.0,18,33,547.61,Cluster #0
16366.0,19,16,281.90000000000003,Cluster #0
16367.0,37,117,696.76,Cluster #0
16368.0,2,64,421.07,Cluster #2
16369.0,18,108,1309.04,Cluster #2
16370.0,82,200,977.21,Cluster #0
16372.0,33,84,271.48,Cluster #0
16374.0,66,103,396.28000000000003,Cluster #0
16376.0,9,110,721.59,Cluster #2
16378.0,247,23,362.95,Cluster #1
16379.0,4,103,2006.68,Cluster #2
16380.0,61,15,142.79,Cluster #1
16383.0,75,90,515.89,Cluster #0
16384.0,90,29,502.2,Cluster #0
16385.0,60,53,478.01,Cluster #0
16386.0,29,78,273.07,Cluster #0
16387.0,323,4,94.36,Cluster #1
16389.0,53,27,807.51,Cluster #0
16392.0,270,42,210.24,Cluster #1
16393.0,2,326,3025.84,Cluster #2
16394.0,57,62,786.44,Cluster #0
16395.0,61,196,1270.64,Cluster #0
16398.0,154,53,972.95,Cluster #0
16399.0,19,65,326.0,Cluster #0
16400.0,95,27,271.08,Cluster #0
16401.0,1,166,2683.04,Cluster #2
16402.0,265,53,208.6,Cluster #0
16403.0,312,10,177.5,Cluster #1
16404.0,70,17,296.45,Cluster #1
16405.0,302,4,74.85,Cluster #1
16406.0,19,58,146.4,Cluster #0
16407.0,13,150,1638.98,Cluster #2
16409.0,36,211,1737.14,Cluster #2
16411.0,19,43,203.75,Cluster #0
16412.0,54,30,135.99,Cluster #1
16413.0,57,30,247.25,Cluster #0
16414.0,22,2,31.6,Cluster #1
16415.0,44,45,181.62,Cluster #0
16416.0,27,63,752.3,Cluster #0
16418.0,45,85,490.12,Cluster #0
16419.0,113,37,522.09,Cluster #0
16422.0,17,102,3487.44,Cluster #2
16423.0,25,16,268.78,Cluster #0
16424.0,191,2,70.56,Cluster #1
16425.0,302,13,157.4,Cluster #1
16426.0,2,342,1640.4,Cluster #2
16427.0,263,7,166.06,Cluster #1
16429.0,106,1,4.95,Cluster #1
16430.0,57,5,200.05,Cluster #1
16431.0,213,74,547.68,Cluster #0
16432.0,64,5,111.0,Cluster #1
16433.0,28,16,120.66,Cluster #1
16434.0,29,93,1192.4,Cluster #0
16438.0,6,129,748.6,Cluster #2
16440.0,8,275,3503.27,Cluster #2
16441.0,67,22,358.75,Cluster #0
16442.0,2,160,495.2,Cluster #2
16444.0,46,78,552.17,Cluster #0
16445.0,34,61,208.06,Cluster #0
16446.0,206,2,2.9,Cluster #1
16447.0,136,27,116.56,Cluster #1
16448.0,198,18,157.49,Cluster #1
16449.0,198,34,606.54,Cluster #0
16450.0,150,11,311.92,Cluster #1
16451.0,88,14,266.97,Cluster #1
16454.0,45,2,6.9,Cluster #1
16455.0,64,99,1841.18,Cluster #0
16456.0,99,96,1407.13,Cluster #0
16457.0,218,8,161.56,Cluster #1
16458.0,3,201,3469.3,Cluster #2
16460.0,28,127,726.0,Cluster #0
16461.0,178,26,76.67,Cluster #1
16463.0,21,75,1295.48,Cluster #2
16464.0,20,215,1087.25,Cluster #2
16466.0,34,135,1368.42,Cluster #2
16469.0,24,160,523.17,Cluster #0
16470.0,52,157,664.9,Cluster #0
16471.0,275,13,223.95000000000002,Cluster #1
16473.0,165,16,289.16,Cluster #1
16474.0,7,325,1681.25,Cluster #2
16475.0,144,26,417.7,Cluster #0
16477.0,64,143,2450.7200000000003,Cluster #2
16478.0,25,13,251.26000000000002,Cluster #0
16479.0,10,32,255.63,Cluster #0
16480.0,76,43,416.57,Cluster #0
16482.0,16,15,167.34,Cluster #0
16483.0,192,16,95.7,Cluster #1
16484.0,174,23,376.8,Cluster #1
16485.0,77,38,279.35,Cluster #0
16488.0,33,20,290.3,Cluster #0
16491.0,47,35,617.84,Cluster #0
16493.0,80,43,1002.6,Cluster #0
16494.0,297,47,723.93,Cluster #0
16495.0,3,76,420.61,Cluster #2
16496.0,9,81,1259.63,Cluster #2
16497.0,50,113,2296.79,Cluster #2
16498.0,161,14,93.02,Cluster #1
16499.0,360,16,294.55,Cluster #1
16500.0,5,10,235.86,Cluster #0
16503.0,107,66,1124.28,Cluster #0
16504.0,25,82,451.84,Cluster #0
16506.0,20,3,90.30000000000001,Cluster #1
16509.0,297,6,169.50000000000003,Cluster #1
16510.0,372,9,178.54999999999998,Cluster #1
16511.0,22,142,667.33,Cluster #2
16513.0,5,35,874.59,Cluster #2
16515.0,52,102,1367.54,Cluster #0
16516.0,30,6,101.69999999999999,Cluster #1
16517.0,277,16,154.75,Cluster #1
16518.0,61,36,376.07,Cluster #0
16519.0,25,7,74.38,Cluster #1
16520.0,186,145,912.72,Cluster #0
16523.0,2,181,4755.91,Cluster #2
16525.0,2,87,4041.79,Cluster #2
16526.0,172,11,237.66,Cluster #1
16527.0,81,13,219.81,Cluster #1
16528.0,4,13,175.02,Cluster #0
16529.0,190,26,391.65000000000003,Cluster #0
16531.0,22,66,1050.32,Cluster #0
16533.0,19,164,896.97,Cluster #2
16535.0,5,26,384.63,Cluster #0
16536.0,110,44,356.17,Cluster #0
16539.0,3,44,1372.91,Cluster #2
16542.0,54,5,119.62,Cluster #1
16545.0,165,2,101.7,Cluster #1
16546.0,291,20,564.95,Cluster #1
16549.0,10,899,3659.3,Cluster #2
16550.0,109,232,1934.1000000000001,Cluster #0
16551.0,96,22,426.38,Cluster #0
16552.0,243,11,189.19000000000003,Cluster #1
16553.0,205,27,977.24,Cluster #0
16554.0,42,47,742.8,Cluster #0
16555.0,35,16,269.39,Cluster #0
16556.0,67,150,2316.6,Cluster #2
16557.0,24,6,174.1,Cluster #1
16558.0,1,390,6452.22,Cluster #2
16560.0,27,46,652.66,Cluster #0
16561.0,6,30,494.12,Cluster #0
16563.0,54,12,324.5,Cluster #1
16565.0,364,2,35.7,Cluster #1
16566.0,15,12,287.28000000000003,Cluster #0
16567.0,194,27,561.4,Cluster #0
16569.0,3,4,76.5,Cluster #1
16570.0,15,87,2176.71,Cluster #2
16571.0,27,76,1249.37,Cluster #0
16572.0,127,48,855.55,Cluster #0
16573.0,85,34,525.96,Cluster #0
16574.0,71,26,409.14,Cluster #0
16581.0,183,9,105.84,Cluster #1
16582.0,113,4,50.099999999999994,Cluster #1
16583.0,374,14,233.45,Cluster #1
16584.0,80,24,675.38,Cluster #0
16586.0,249,7,361.95,Cluster #1
16587.0,232,8,127.85000000000001,Cluster #1
16589.0,71,33,459.24,Cluster #0
16591.0,69,10,213.5,Cluster #1
16592.0,4,200,3584.33,Cluster #2
16593.0,51,16,104.47999999999999,Cluster #1
16594.0,75,47,123.44,Cluster #0
16595.0,61,83,341.96,Cluster #0
16596.0,16,10,193.85000000000002,Cluster #1
16597.0,4,5,44.24,Cluster #1
16598.0,286,10,145.04999999999998,Cluster #1
16600.0,4,53,658.1,Cluster #2
16601.0,41,26,160.91,Cluster #0
16602.0,36,27,497.21,Cluster #0
16603.0,75,32,465.97,Cluster #0
16607.0,18,150,2374.72,Cluster #2
16609.0,15,248,4808.900000000001,Cluster #2
16610.0,219,6,75.66,Cluster #1
16611.0,186,10,129.49,Cluster #1
16612.0,33,59,1036.76,Cluster #0
16613.0,70,29,586.79,Cluster #0
16614.0,183,15,305.79,Cluster #1
16616.0,15,32,420.52,Cluster #0
16617.0,236,3,79.1,Cluster #1
16618.0,31,71,1561.08,Cluster #0
16619.0,264,14,226.21,Cluster #1
16620.0,4,8,144.96,Cluster #1
16621.0,52,20,282.71000000000004,Cluster #0
16623.0,246,5,129.45,Cluster #1
16624.0,81,36,439.49,Cluster #0
16625.0,275,21,300.68,Cluster #1
16626.0,1,129,2337.14,Cluster #2
16627.0,79,10,162.38,Cluster #1
16628.0,30,108,1963.05,Cluster #2
16629.0,74,53,328.95,Cluster #0
16633.0,17,120,2259.55,Cluster #2
16634.0,223,7,172.5,Cluster #1
16637.0,32,60,921.76,Cluster #0
16638.0,23,67,1125.55,Cluster #0
16639.0,31,44,974.01,Cluster #0
16641.0,106,7,123.38,Cluster #1
16642.0,5,23,428.73,Cluster #0
16643.0,246,24,401.31,Cluster #1
16644.0,178,61,813.88,Cluster #0
16647.0,170,11,142.42000000000002,Cluster #1
16648.0,43,18,267.26,Cluster #0
16650.0,72,21,430.38,Cluster #0
16652.0,59,73,2879.15,Cluster #0
16653.0,16,59,1043.31,Cluster #0
16654.0,141,21,381.87,Cluster #0
16655.0,18,231,2721.36,Cluster #2
16656.0,22,23,1325.28,Cluster #0
16657.0,10,183,756.46,Cluster #2
16658.0,368,7,91.44,Cluster #1
16659.0,189,1,20.4,Cluster #1
16660.0,16,9,205.97,Cluster #1
16665.0,362,5,39.25,Cluster #1
16666.0,19,32,118.98,Cluster #0
16667.0,68,47,469.98,Cluster #0
16668.0,15,19,286.56,Cluster #0
16669.0,24,142,1106.18,Cluster #2
16670.0,17,221,3472.7200000000003,Cluster #2
16671.0,36,1,81.75,Cluster #1
16672.0,2,75,4005.3,Cluster #2
16674.0,55,92,293.84,Cluster #0
16676.0,34,64,1062.78,Cluster #0
16678.0,3,147,2564.91,Cluster #2
16679.0,366,2,117.0,Cluster #1
16680.0,43,8,149.7,Cluster #1
16681.0,78,27,939.64,Cluster #0
16682.0,5,15,363.42,Cluster #0
16684.0,4,17,1357.74,Cluster #2
16685.0,61,54,227.82,Cluster #0
16686.0,47,501,2273.28,Cluster #2
16688.0,1,54,1000.88,Cluster #2
16689.0,76,9,293.52,Cluster #1
16690.0,72,10,156.43,Cluster #1
16693.0,69,51,361.86,Cluster #0
16696.0,135,9,462.3,Cluster #1
16697.0,241,14,50.85,Cluster #1
16700.0,9,290,4800.46,Cluster #2
16701.0,9,66,2023.07,Cluster #2
16705.0,1,160,6634.37,Cluster #2
16706.0,37,113,398.1,Cluster #0
16708.0,46,24,571.03,Cluster #0
16709.0,85,54,1667.8300000000002,Cluster #0
16710.0,19,374,2122.44,Cluster #2
16711.0,3,7,273.03000000000003,Cluster #0
16712.0,18,382,2523.48,Cluster #2
16713.0,19,534,4707.88,Cluster #2
16714.0,317,82,806.41,Cluster #0
16715.0,78,13,99.39999999999999,Cluster #1
16716.0,267,1,166.8,Cluster #1
16717.0,24,172,3239.63,Cluster #2
16718.0,369,39,482.93,Cluster #0
16719.0,15,162,1263.97,Cluster #2
16720.0,26,21,114.28,Cluster #1
16721.0,262,37,292.47,Cluster #1
16722.0,17,186,3271.29,Cluster #2
16723.0,108,33,246.99,Cluster #0
16725.0,302,129,579.9300000000001,Cluster #0
16726.0,26,166,1132.15,Cluster #2
16727.0,364,44,256.32,Cluster #1
16728.0,46,249,838.78,Cluster #2
16729.0,38,609,6351.84,Cluster #2
16730.0,52,75,627.87,Cluster #0
16732.0,32,24,540.33,Cluster #0
16734.0,52,46,462.16,Cluster #0
16735.0,79,105,1949.05,Cluster #0
16738.0,298,1,3.75,Cluster #1
16739.0,177,10,238.75,Cluster #1
16743.0,29,185,2072.65,Cluster #2
16744.0,11,221,1034.02,Cluster #2
16745.0,87,296,4417.53,Cluster #2
16746.0,5,393,5265.54,Cluster #2
16747.0,38,33,590.73,Cluster #0
16748.0,18,69,1515.9,Cluster #2
16750.0,45,87,414.13,Cluster #0
16751.0,31,19,216.01999999999998,Cluster #0
16752.0,373,5,77.7,Cluster #1
16753.0,58,32,198.92000000000002,Cluster #0
16755.0,114,147,1156.54,Cluster #0
16756.0,215,12,213.9,Cluster #1
16757.0,319,7,106.83000000000001,Cluster #1
16758.0,65,16,207.86,Cluster #1
16759.0,8,34,643.1,Cluster #0
16761.0,97,10,195.9,Cluster #1
16762.0,20,61,1110.3400000000001,Cluster #0
16763.0,199,17,287.45,Cluster #1
16764.0,4,677,2538.85,Cluster #2
16766.0,273,30,989.0,Cluster #0
16767.0,31,193,3910.87,Cluster #2
16768.0,48,42,223.69,Cluster #0
16769.0,260,30,206.19,Cluster #1
16770.0,58,135,683.0500000000001,Cluster #0
16771.0,33,228,1819.19,Cluster #2
16773.0,57,22,106.89,Cluster #1
16774.0,68,46,590.12,Cluster #0
16775.0,10,134,1271.1100000000001,Cluster #2
16776.0,60,70,356.59000000000003,Cluster #0
16777.0,80,39,134.32,Cluster #1
16778.0,74,15,228.94,Cluster #1
16779.0,2,292,7656.4800000000005,Cluster #2
16780.0,100,56,386.79,Cluster #0
16781.0,372,12,216.8,Cluster #1
16782.0,10,162,1786.3500000000001,Cluster #2
16784.0,20,3,107.6,Cluster #1
16788.0,123,146,575.94,Cluster #0
16789.0,8,5,80.8,Cluster #1
16790.0,4,90,1485.38,Cluster #2
16791.0,29,294,1414.38,Cluster #2
16792.0,282,10,87.68,Cluster #1
16793.0,57,15,226.84,Cluster #1
16794.0,1,272,1116.84,Cluster #2
16795.0,365,64,392.18,Cluster #0
16796.0,89,18,305.62,Cluster #1
16800.0,11,132,817.98,Cluster #2
16801.0,163,43,884.03,Cluster #0
16803.0,65,24,332.3,Cluster #0
16804.0,23,55,445.84000000000003,Cluster #0
16805.0,174,91,365.31,Cluster #0
16806.0,103,85,607.16,Cluster #0
16807.0,143,57,934.6899999999999,Cluster #0
16808.0,99,21,222.97,Cluster #1
16809.0,23,145,882.59,Cluster #2
16810.0,192,14,289.64,Cluster #1
16811.0,5,24,464.23,Cluster #0
16812.0,361,12,204.15,Cluster #1
16813.0,8,407,1385.57,Cluster #2
16814.0,14,267,4883.38,Cluster #2
16816.0,103,27,401.16,Cluster #0
16817.0,3,74,1262.71,Cluster #2
16818.0,11,177,3091.15,Cluster #2
16820.0,96,21,415.94,Cluster #0
16823.0,227,32,269.68,Cluster #1
16824.0,16,23,402.74,Cluster #0
16825.0,39,22,521.48,Cluster #0
16826.0,51,18,279.45,Cluster #0
16828.0,112,7,113.5,Cluster #1
16829.0,157,10,181.32,Cluster #1
16830.0,39,23,325.91,Cluster #0
16832.0,217,5,39.0,Cluster #1
16833.0,1,44,1021.53,Cluster #2
16834.0,228,24,413.46,Cluster #1
16835.0,128,7,133.15,Cluster #1
16836.0,40,10,175.55,Cluster #1
16837.0,31,129,2083.25,Cluster #2
16838.0,197,21,353.9,Cluster #1
16839.0,9,141,3731.29,Cluster #2
16841.0,37,101,1692.7,Cluster #2
16842.0,101,54,935.49,Cluster #0
16843.0,43,277,7099.72,Cluster #2
16846.0,50,10,197.82,Cluster #1
16847.0,43,11,176.94,Cluster #1
16848.0,53,14,281.42,Cluster #1
16849.0,187,6,84.77,Cluster #1
16850.0,334,18,317.29,Cluster #1
16851.0,4,19,322.28999999999996,Cluster #0
16852.0,10,6,70.96000000000001,Cluster #1
16855.0,24,16,285.8,Cluster #0
16856.0,15,2,35.400000000000006,Cluster #1
16858.0,369,8,320.04,Cluster #1
16859.0,145,43,587.63,Cluster #0
16861.0,60,4,112.80000000000001,Cluster #1
16863.0,31,24,438.88,Cluster #0
16866.0,141,8,108.24000000000001,Cluster #1
16869.0,23,116,690.79,Cluster #0
16871.0,22,118,2267.2400000000002,Cluster #2
16873.0,5,235,5218.74,Cluster #2
16875.0,67,93,1643.83,Cluster #0
16877.0,12,150,772.77,Cluster #2
16878.0,84,3,13.3,Cluster #1
16880.0,31,132,809.37,Cluster #0
16882.0,67,34,529.47,Cluster #0
16883.0,187,32,208.78,Cluster #1
16884.0,38,25,399.96,Cluster #0
16885.0,15,83,326.26,Cluster #0
16887.0,35,34,167.58,Cluster #0
16889.0,195,119,1273.84,Cluster #0
16891.0,2,174,615.9300000000001,Cluster #2
16892.0,1,85,367.99,Cluster #2
16893.0,367,43,126.03,Cluster #1
16895.0,65,59,175.12,Cluster #0
16897.0,299,25,154.23000000000002,Cluster #1
16898.0,26,151,441.54,Cluster #0
16899.0,8,103,811.56,Cluster #2
16900.0,17,72,753.9,Cluster #0
16902.0,116,36,1094.69,Cluster #0
16903.0,29,52,326.8,Cluster #0
16904.0,4,604,2628.53,Cluster #2
16905.0,5,162,2036.51,Cluster #2
16906.0,82,76,332.58000000000004,Cluster #0
16907.0,29,125,733.21,Cluster #0
16909.0,72,13,213.72,Cluster #1
16910.0,4,508,1136.41,Cluster #2
16912.0,29,76,1691.08,Cluster #2
16913.0,290,7,53.44,Cluster #1
16914.0,36,27,113.86,Cluster #1
16915.0,9,42,305.63,Cluster #0
16916.0,24,128,498.18,Cluster #0
16917.0,277,5,121.9,Cluster #1
16918.0,50,121,923.52,Cluster #0
16919.0,156,266,1592.8,Cluster #0
16921.0,61,54,145.93,Cluster #0
16923.0,12,550,5265.91,Cluster #2
16924.0,21,74,681.39,Cluster #0
16926.0,371,4,33.45,Cluster #1
16927.0,276,4,139.85,Cluster #1
16928.0,80,180,1867.22,Cluster #0
16929.0,4,71,1211.81,Cluster #2
16930.0,26,50,292.17,Cluster #0
16931.0,5,850,4190.9,Cluster #2
16932.0,53,46,133.73000000000002,Cluster #0
16933.0,1,38,452.36,Cluster #2
16934.0,55,55,786.38,Cluster #0
16936.0,26,54,246.11,Cluster #0
16938.0,9,223,1712.49,Cluster #2
16940.0,52,295,2879.89,Cluster #2
16942.0,13,249,1504.19,Cluster #2
16943.0,212,22,431.18,Cluster #1
16945.0,22,240,4126.04,Cluster #2
16947.0,236,18,339.48,Cluster #1
16948.0,139,12,212.9,Cluster #1
16949.0,4,52,674.72,Cluster #2
16950.0,57,32,741.3000000000001,Cluster #0
16951.0,135,78,1125.06,Cluster #0
16952.0,109,10,101.75999999999999,Cluster #1
16953.0,30,1,20.8,Cluster #1
16954.0,1,39,1026.71,Cluster #2
16955.0,185,19,373.87,Cluster #1
16956.0,18,14,225.04,Cluster #0
16957.0,239,15,376.84000000000003,Cluster #1
16959.0,87,7,117.35000000000001,Cluster #1
16960.0,39,99,488.6,Cluster #0
16961.0,116,14,234.17,Cluster #1
16963.0,187,7,110.55000000000001,Cluster #1
16965.0,227,21,117.4,Cluster #1
16966.0,45,3,116.05,Cluster #1
16967.0,189,20,305.09999999999997,Cluster #1
16968.0,4,27,370.73,Cluster #0
16969.0,39,35,522.2,Cluster #0
16971.0,38,30,116.21,Cluster #1
16978.0,78,35,294.43,Cluster #0
16979.0,4,65,1137.33,Cluster #2
16980.0,255,76,738.51,Cluster #0
16982.0,61,22,384.06,Cluster #0
16983.0,13,127,1529.87,Cluster #2
16984.0,88,329,2944.9,Cluster #2
16985.0,17,99,3875.84,Cluster #2
16986.0,30,1,20.8,Cluster #1
16987.0,3,89,879.6,Cluster #2
16988.0,5,4,67.87,Cluster #1
16989.0,7,3,110.54999999999998,Cluster #1
16992.0,11,77,1302.16,Cluster #2
16996.0,30,35,1335.2800000000002,Cluster #0
16997.0,288,5,117.0,Cluster #1
16998.0,150,3,105.4,Cluster #1
16999.0,23,21,289.92,Cluster #0
17001.0,1,146,3317.16,Cluster #2
17002.0,86,35,801.3,Cluster #0
17004.0,46,34,665.64,Cluster #0
17006.0,5,40,703.9300000000001,Cluster #2
17007.0,51,41,675.91,Cluster #0
17010.0,18,10,171.96,Cluster #1
17011.0,30,15,270.9,Cluster #0
17014.0,8,68,484.98,Cluster #2
17015.0,29,208,1743.84,Cluster #2
17017.0,3,190,5224.44,Cluster #2
17018.0,41,13,748.5,Cluster #0
17019.0,11,217,1115.28,Cluster #2
17022.0,31,7,71.0,Cluster #1
17024.0,45,3,95.85,Cluster #1
17025.0,61,7,236.45,Cluster #1
17026.0,370,2,20.4,Cluster #1
17027.0,79,141,818.26,Cluster #0
17030.0,64,9,115.95,Cluster #1
17031.0,12,21,317.95,Cluster #0
17033.0,86,22,617.76,Cluster #0
17034.0,16,23,585.07,Cluster #0
17035.0,246,23,347.08,Cluster #1
17037.0,88,70,1182.32,Cluster #0
17038.0,30,19,88.25,Cluster #1
17040.0,138,12,159.78,Cluster #1
17041.0,27,64,954.57,Cluster #0
17042.0,3,90,959.68,Cluster #2
17043.0,32,84,1144.98,Cluster #0
17045.0,113,19,210.24,Cluster #1
17046.0,157,14,248.6,Cluster #1
17047.0,85,53,882.9,Cluster #0
17048.0,118,38,772.25,Cluster #0
17049.0,3,258,4300.39,Cluster #2
17050.0,96,278,2640.84,Cluster #2
17051.0,194,41,230.94,Cluster #0
17052.0,28,80,350.08,Cluster #0
17053.0,131,11,373.08000000000004,Cluster #1
17054.0,28,54,795.28,Cluster #0
17058.0,82,54,965.54,Cluster #0
17059.0,30,479,2549.16,Cluster #2
